timestamp,ch1
1776074469.756,-4358.411354829234
1776074469.76,-4357.092601906372
1776074469.764,-4361.115915908327
1776074469.768,-4363.127572909305
1776074469.772,-4363.48520082059
1776074469.776,-4364.088697920883
1776074469.78,-4356.220883872615
1776074469.784,-4362.591131042377
1776074469.788,-4363.239331631581
1776074469.792,-4373.096450936371
1776074469.796,-4371.800049757963
1776074469.8,-4365.921540966218
1776074469.804,-4369.900151479263
1776074469.808,-4370.078965434905
1776074469.812,-4370.011910201539
1776074469.816,-4369.162543912237
1776074469.82,-4365.161581654737
1776074469.824,-4365.586264799388
1776074469.828,-4365.2062851436485
1776074469.832,-4370.928331724207
1776074469.836,-4364.491029321079
1776074469.84,-4360.735936252587
1776074469.8439999,-4359.663052518732
1776074469.8479998,-4361.808819986441
1776074469.852,-4358.3442995958685
1776074469.856,-4354.768020483019
1776074469.86,-4352.443439059668
1776074469.8639998,-4351.4152588147235
1776074469.868,-4358.768982740519
1776074469.872,-4363.261683376037
1776074469.876,-4359.327776351903
1776074469.8799999,-4359.439535074179
1776074469.8839998,-4359.551293796456
1776074469.888,-4360.445363574668
1776074469.892,-4358.031375173495
1776074469.896,-4361.473543819612
1776074469.8999999,-4358.321947851414
1776074469.9039998,-4354.4774478051
1776074469.908,-4358.903093207252
1776074469.912,-4360.355956596846
1776074469.916,-4360.914750208229
1776074469.92,-4357.271415862014
1776074469.924,-4351.459962303635
1776074469.928,-4360.646529274765
1776074469.9320002,-4366.368575855324
1776074469.936,-4373.744651525575
1776074469.94,-4371.3753666133125
1776074469.944,-4363.172276398215
1776074469.9480002,-4360.847694974863
1776074469.9520001,-4354.656261760743
1776074469.956,-4354.544503038466
1776074469.96,-4348.286014590981
1776074469.964,-4344.553273266944
1776074469.9680002,-4343.033354643983
1776074469.9720001,-4335.590223740366
1776074469.976,-4331.85748241633
1776074469.98,-4320.636906699766
1776074469.984,-4315.674819430687
1776074469.9880002,-4314.177252552182
1776074469.992,-4309.684551916665
1776074469.996,-4310.489214717057
1776074470.0,-4307.985819338062
1776074470.004,-4303.895450102741
1776074470.008,-4298.463976200102
1776074470.012,-4294.574772664878
1776074470.016,-4286.125813260772
1776074470.02,-4287.623380139277
1776074470.024,-4286.684606872154
1776074470.028,-4285.231743482559
1776074470.032,-4280.1578974912045
1776074470.036,-4289.27740922897
1776074470.04,-4294.306551731414
1776074470.044,-4292.272542985981
1776074470.048,-4288.763319106498
1776074470.052,-4294.552420920422
1776074470.056,-4292.60781915281
1776074470.06,-4286.75166210552
1776074470.064,-4288.360987706303
1776074470.068,-4297.189926766148
1776074470.072,-4296.787595365953
1776074470.076,-4290.171479007182
1776074470.08,-4290.238534240548
1776074470.0839999,-4289.657388884711
1776074470.0879998,-4290.685569129654
1776074470.092,-4290.685569129654
1776074470.096,-4291.043197040939
1776074470.1,-4289.344464462336
1776074470.1039999,-4287.3775109502685
1776074470.108,-4291.557287163411
1776074470.112,-4284.22591498207
1776074470.116,-4282.281313214459
1776074470.12,-4285.254095227015
1776074470.1239998,-4286.774013849976
1776074470.128,-4286.75166210552
1776074470.132,-4288.249228984026
1776074470.136,-4288.472746428579
1776074470.1399999,-4288.048063283928
1776074470.1439998,-4285.477612671568
1776074470.148,-4285.522316160478
1776074470.152,-4286.595199894333
1776074470.156,-4282.773051592476
1776074470.16,-4282.0354440254505
1776074470.164,-4282.3260167033695
1776074470.168,-4286.349330705325
1776074470.1720002,-4286.774013849976
1776074470.176,-4282.9742172925735
1776074470.18,-4281.767223091987
1776074470.184,-4289.366816206792
1776074470.1880002,-4284.22591498207
1776074470.1920002,-4281.566057391889
1776074470.196,-4285.1423365047385
1776074470.2,-4286.617551638788
1776074470.204,-4283.220086481582
1776074470.2080002,-4282.102499258816
1776074470.2120001,-4284.471784171079
1776074470.216,-4279.599103879822
1776074470.22,-4281.2084294806045
1776074470.224,-4288.360987706303
1776074470.2280002,-4285.343502204836
1776074470.232,-4287.221048739082
1776074470.236,-4292.60781915281
1776074470.24,-4289.94796156263
