timestamp,ch1
1770732191.0679998,-33611.0333932678
1770732191.0719998,-33621.96339630645
1770732191.076,-33624.667957385536
1770732191.08,-33623.84094284069
1770732191.0839999,-33620.35407070566
1770732191.0879998,-33618.007137537854
1770732191.092,-33621.583416650705
1770732191.096,-33611.34631769017
1770732191.1,-33611.05574501226
1770732191.1039999,-33619.683518372
1770732191.1079998,-33617.20247473747
1770732191.112,-33620.689346872496
1770732191.116,-33618.20830323795
1770732191.12,-33618.99061429389
1770732191.1239998,-33608.19472172198
1770732191.1279998,-33620.01879453883
1770732191.132,-33622.008099795356
1770732191.136,-33617.15777124855
1770732191.1399999,-33622.633948640105
1770732191.144,-33625.919655075035
1770732191.148,-33627.260759742356
1770732191.152,-33621.5387131618
1770732191.1560001,-33625.20439925246
1770732191.16,-33628.51245743185
1770732191.164,-33633.29573074529
1770732191.168,-33628.62421615412
1770732191.1720002,-33627.41722195354
1770732191.176,-33622.85746608466
1770732191.18,-33621.49400967288
1770732191.184,-33619.974091049924
1770732191.188,-33618.45417242696
1770732191.1920002,-33626.09846903068
1770732191.196,-33631.70875688896
1770732191.2,-33634.74859413488
1770732191.204,-33630.05472779927
1770732191.208,-33629.27241674333
1770732191.2120001,-33636.335567991206
1770732191.216,-33640.62710292663
1770732191.22,-33637.49785870288
1770732191.224,-33633.69806214548
1770732191.228,-33632.356957478165
1770732191.2319999,-33632.89339934509
1770732191.236,-33641.56587619375
1770732191.24,-33630.30059698827
1770732191.244,-33635.441498213
1770732191.248,-33632.02168131134
1770732191.252,-33627.886608587105
1770732191.256,-33626.43374519751
1770732191.26,-33630.50176268837
1770732191.264,-33631.50759118886
1770732191.268,-33628.579512665216
1770732191.272,-33623.41625969604
1770732191.276,-33631.865219100146
1770732191.28,-33637.07317555823
1770732191.284,-33632.71458538945
1770732191.2879999,-33634.54742843478
1770732191.292,-33630.90409408857
1770732191.296,-33629.40652721006
1770732191.3,-33630.8370388552
1770732191.304,-33624.98088180791
1770732191.3079998,-33631.39583246659
1770732191.3119998,-33640.91767560455
1770732191.316,-33636.78260288031
1770732191.32,-33632.44636445599
1770732191.324,-33635.150925535076
1770732191.3279998,-33637.9895970809
1770732191.332,-33635.19562902399
1770732191.336,-33629.09360278769
1770732191.34,-33633.7874691233
1770732191.3439999,-33637.90019010308
1770732191.3479998,-33626.903131831066
1770732191.352,-33627.730146375914
1770732191.356,-33648.07023383024
1770732191.36,-33640.58239943771
1770732191.3639998,-33638.72720464793
1770732191.3679998,-33636.00029182438
1770732191.372,-33633.92157959003
1770732191.376,-33630.546466177286
1770732191.3799999,-33636.827306369225
1770732191.384,-33640.381233737615
1770732191.388,-33637.117879047146
1770732191.392,-33641.07413781573
1770732191.3960001,-33640.35888199316
1770732191.4,-33635.2403325129
1770732191.404,-33640.35888199316
1770732191.408,-33636.64849241358
1770732191.4120002,-33637.27434125833
1770732191.4160001,-33638.03430056981
1770732191.42,-33639.73303314841
1770732191.424,-33638.503687203374
1770732191.428,-33635.75442263537
1770732191.4320002,-33636.02264356883
1770732191.436,-33636.17910578002
1770732191.44,-33642.79522213879
1770732191.444,-33636.201457524476
1770732191.448,-33631.28407374431
1770732191.4520001,-33638.99542558139
1770732191.456,-33646.550315207285
1770732191.46,-33640.76121339336
1770732191.464,-33639.86714361515
1770732191.468,-33640.22477152643
1770732191.472,-33633.51924818984
1770732191.476,-33641.789393638304
1770732191.48,-33640.06830931525
1770732191.484,-33637.90019010308
1770732191.488,-33638.21311452545
1770732191.492,-33641.47646921593
1770732191.496,-33643.13049830562
1770732191.5,-33638.99542558139
1770732191.504,-33634.659187157056
1770732191.508,-33636.31321624675
1770732191.512,-33637.90019010308
1770732191.516,-33634.01098656785
1770732191.52,-33643.532829705815
1770732191.524,-33637.76607963635
1770732191.5279999,-33638.28016975882
1770732191.532,-33637.65432091407
1770732191.536,-33642.57170469424
1770732191.54,-33639.46481221495
1770732191.544,-33645.16450705106
1770732191.5479999,-33640.738861648904
1770732191.5519998,-33641.54352444929
1770732191.556,-33647.176164052034
1770732191.56,-33639.71068140396
1770732191.564,-33645.32096926224
1770732191.5679998,-33638.32487324773
1770732191.572,-33641.32000700474
1770732191.576,-33642.86227737216
1770732191.58,-33639.17423953703
1770732191.5839999,-33635.46384995745
1770732191.5879998,-33638.503687203374
1770732191.592,-33641.3423587492
1770732191.596,-33644.42689948403
1770732191.6,-33635.32973949072
1770732191.6039999,-33638.45898371446
1770732191.6079998,-33637.05082381378
1770732191.612,-33642.79522213879
1770732191.616,-33649.679559431024
1770732191.62,-33640.247123270885
1770732191.624,-33639.4424604705
1770732191.628,-33640.62710292663
1770732191.632,-33638.10135580318
1770732191.6360002,-33643.93516110601
1770732191.64,-33647.600847196685
1770732191.644,-33650.66303618706
